id,bounding_box,latitude,longitude,geom,country,state,city
54302109703,,-16.286157,-67.805986,0101000020E61000002BC24D4695F350C07F85CC95414930C0,Bolivia,La Paz,Municipio Coroico
78,,6.5109815053013,3.3635213222218,0101000020E610000000BBF2DD7DE80A400D8558BC3E0B1A40,Nigeria,Lagos State,Unknown
82,,5.5893752152121,-0.23788491479775,0101000020E61000008950A24C0373CEBFBFA2292D855B1640,Ghana,Greater Accra Region,Accra
85,,5.642653020728,-0.23824695051828,0101000020E6100000D6826C46E07ECEBF3ACF2AA213921640,Ghana,Greater Accra Region,Dome
88,,6.6392336537034,-1.6221433859714,0101000020E6100000C8B7829F4CF4F9BF80A25444938E1A40,Ghana,Ashanti Region,Kumasi
91,,6.6311022384852,-1.6170119051268,0101000020E610000038321CE047DFF9BFC2E74AAA3F861A40,Ghana,Ashanti Region,Kumasi
94,,13.503687796853,39.47278509929,0101000020E61000004BBEDD3884BC434080C1ED5DE3012B40,Ethiopia,Tigray,Mek'elē
97,,39.426450863628,-0.40390518033012,0101000020E610000076FB0C1D95D9D9BF0D5120F195B64340,Spain,Valencian Community,Paiporta
100,,39.423285592954,-0.41593444721959,0101000020E61000006BA10584AB9EDABF7E4DE9382EB64340,Spain,Valencian Community,Paiporta
103,,41.166285054883,-8.6411315226733,0101000020E61000000DA21464424821C09D4424D448954440,Portugal,Unknown,Porto
107,,38.767276225378,-9.1119663847581,0101000020E6100000259371A8533922C0987F7B1B36624340,Portugal,Unknown,Lisbon
110,,38.773862820852,-9.1060866017111,0101000020E610000031C9A9FB503622C02893D9EF0D634340,Portugal,Unknown,Lisbon
114,,30.059527821848,31.487768930902,0101000020E61000009E3AB66CDE7C3F400E0A20373D0F3E40,Egypt,Cairo,Cairo
117,,31.640006548381,74.286733654106,0101000020E610000010C31CD859925240B1851A78D7A33F40,Pakistan,Punjab,Shahdara Bagh
120,,31.642213748292,74.285500093226,0101000020E610000048DA2EA245925240AAF4C51E68A43F40,Pakistan,Punjab,Ferozewala
124,,25.031842238911,121.45072863259,0101000020E61000001216E8BCD85C5E4011C11ED026083940,Taiwan,Unknown,New Taipei
127,,14.604893981913,121.03552490054,0101000020E6100000D4803B0A46425E4023BAFBA9B4352D40,Philippines,Unknown,San Juan
130,,14.602067102086,121.03626398462,0101000020E6100000CCFD2C2652425E40EAE9A22342342D40,Philippines,Unknown,San Juan
133,,14.55576339767,121.06299576515,0101000020E6100000C5C6631F08445E40ED9C22058D1C2D40,Philippines,Unknown,Taguig
137,,47.683671374824,-122.38754282339,0101000020E61000009D106A80CD985EC04C0A2A8B82D74740,United States,Washington,Seattle
138,,47.68336364027,-122.38754200072,0101000020E6100000CEBAF67CCD985EC01A1EB37578D74740,United States,Washington,Seattle
139,,47.684490655035,-122.38755380158,0101000020E610000080CE75AECD985EC07FE5C8639DD74740,United States,Washington,Seattle
140,,47.683432030683,-122.38754156442,0101000020E61000009341227BCD985EC0436966B37AD74740,United States,Washington,Seattle
141,,47.683587739481,-122.38754483649,0101000020E6100000539DDB88CD985EC03C8294CD7FD74740,United States,Washington,Seattle
151,,36.994877,-86.437492,0101000020E6100000BF1072DEFF9B55C074452921587F4240,United States,Kentucky,Bowling Green
152,,36.187472,-86.776062,0101000020E6100000C66AF3FFAAB155C036751E15FF174240,United States,Tennessee,Nashville
153,,45.696018,8.827847,0101000020E6100000F52EDE8FDBA72140B3B6291E17D94640,Italy,Lombardy,Cassano Magnago
154,,53.334968,-2.152419,0101000020E6100000EC4FE273273801C0709A3E3BE0AA4A40,United Kingdom,England,Stockport
155,,49.892061,-119.500145,0101000020E610000082902C6002E05DC0BE840A0E2FF24840,Canada,British Columbia,Kelowna
156,,9.121969,-79.692345,0101000020E6100000252367614FEC53C06C4084B8723E2240,Panama,Colón,Cristóbal
157,,43.498361,16.430911,0101000020E6100000957CEC2E506E30400A4D124BCABF4540,Croatia,Unknown,Split
158,,43.443811,16.692394,0101000020E610000056F2B1BB40B13040724D81CCCEB84540,Croatia,Unknown,Grad Omiš
161,,49.873650229034,24.06060534077,0101000020E6100000F191E4D4830F384006EC4CC5D3EF4840,Ukraine,Lviv Oblast,Lviv
164,,31.962958,-110.34627,0101000020E61000008065A54929965BC0EC6B5D6A84F63F40,United States,Arizona,Benson
165,,26.093711,-80.068988,0101000020E610000041F4A44C6A0454C08446B071FD173A40,United States,Florida,Unknown
